record_id,project,workflow_id,model_provider,prompt_type,variant,generated_test_code_path,generated_code_text,code_char_length,code_line_count,assertion_count,ui_open_count,click_count,setvalue_count,sendkeys_count,selector_id_count,selector_xpath_count,selector_css_count,text_assertion_count,selenide_usage_count,selenium_usage_count,junit_usage_count,original_final_label,binary_label,binary_label_name,failure_taxonomy_label
SpringPetClinic_SPC-WF12_P2_DeepSeek_V01,Spring PetClinic,SPC-WF12,DeepSeek,P2,1,generated_tests/SpringPetClinic/SPC-WF12/P2/DeepSeek/SPC_WF12_P2_DeepSeek_V01_IT.java,"package org.springframework.samples.petclinic;

import static com.codeborne.selenide.Condition.*;
import static com.codeborne.selenide.Selenide.*;

import org.junit.jupiter.api.BeforeEach;
import org.junit.jupiter.api.Test;

import static com.codeborne.selenide.Condition.text;
import static com.codeborne.selenide.Condition.visible;
import static com.codeborne.selenide.Selenide.$;
import static com.codeborne.selenide.Selenide.open;

public class SPC_WF12_P2_DeepSeek_V01_IT {

    @BeforeEach
    void setUp() {
        open(""/"");
    }

    @Test
    void testOpenEditOwnerForm() {
        // Navigate to find owners page
        $(""a[href='/owners/find']"").click();
        $(""h2"").shouldHave(text(""Find Owners""));

        // Click Find Owner button to get list of all owners
        $(""button[type='submit']"").click();
        $(""h2"").shouldHave(text(""Owners""));

        // Click on the first owner in the list to view details
        $(""table a"").click();
        $(""h2"").shouldHave(text(""Owner Information""));

        // Click Edit Owner button
        $(""a[href*='/owners/'][href*='/edit']"").click();

        // Verify edit owner form is displayed with existing data
        $(""h2"").shouldHave(text(""Owner""));
        $(""#firstName"").shouldBe(visible);
        $(""#lastName"").shouldBe(visible);
        $(""#address"").shouldBe(visible);
        $(""#city"").shouldBe(visible);
        $(""#telephone"").shouldBe(visible);

        // Verify that the form fields contain existing data (not empty)
        $(""#firstName"").shouldNotHave(text(""""));
        $(""#lastName"").shouldNotHave(text(""""));
        $(""#address"").shouldNotHave(text(""""));
        $(""#city"").shouldNotHave(text(""""));
        $(""#telephone"").shouldNotHave(text(""""));

        // Verify the Update Owner button is present
        $(""button[type='submit']"").shouldHave(text(""Update Owner""));
    }
}
",1872,57,15,1,4,0,0,10,0,19,15,38,0,1,Runtime / Locator Error,0,Failure,Runtime / Locator Error
BookStore_BS-WF19_P1_OpenAI_V03,BookStore,BS-WF19,OpenAI,P1,3,generated_tests/BookStore/BS-WF19/P1/OpenAI/BS_WF19_P1_OpenAI_V03_IT.java,"package com.online.book.store;

import com.codeborne.selenide.Configuration;
import io.github.bonigarcia.wdm.WebDriverManager;
import org.junit.jupiter.api.BeforeAll;
import org.junit.jupiter.api.Test;

import static com.codeborne.selenide.Selenide.*;
import static com.codeborne.selenide.Condition.*;

public class BS_WF19_P1_OpenAI_V03_IT {

    @BeforeAll
    static void configureChromeDriverForBookStore() {
        System.setProperty(""webdriver.chrome.driver"",
                ""<USER_HOME>//.cache//selenium//chromedriver//win64//150.0.7871.124//chromedriver.exe"");
        Configuration.browser = ""chrome"";
        Configuration.headless = true;
        Configuration.baseUrl = ""htt<LOCAL_PATH>"";
        Configuration.timeout = 10000;
    }



    @BeforeAll
    static void setUp() {
        WebDriverManager.chromedriver().setup();
        Configuration.baseUrl = ""htt<LOCAL_PATH>"";
        Configuration.browserSize = ""1400x1000"";
    }

    @Test
    void openOrderDetailsPage() {
        // Navigate to the order details page
        open(""/Order_Details"");

        // Verify that the order details page is loaded
        $(""body"").shouldHave(text(""Order Details""));
        $(""h1"").shouldHave(text(""Order Details"")); // Assuming there is a heading for order details
        // Check for a visible order list or a safe empty state
        $(""div.order-list"").shouldBe(visible); // Assuming this is where orders are listed
    }
}
",1461,44,3,1,0,0,0,0,0,3,4,10,3,1,Runtime / Locator Error,0,Failure,Runtime / Locator Error
HD_OPENAI_P1V3_02260,HelpDeskApp,HD-WF14,OpenAI,P1,3,<USER_HOME>/Desktop/Research1/generated_tests/HelpDeskApp/HD-WF14/P1/OpenAI/HDWF14_P1_OpenAI_V03_IT.java,"package com.research.helpdesk;

import com.codeborne.selenide.Condition;
import com.codeborne.selenide.Selenide;
import org.junit.jupiter.api.AfterEach;
import org.junit.jupiter.api.BeforeEach;
import org.junit.jupiter.api.Test;

import static com.codeborne.selenide.Selenide.*;
import static com.codeborne.selenide.Condition.*;

public class HDWF14_P1_OpenAI_V03_IT {

    private static final String BASE_URL = ""htt<LOCAL_PATH>"";
    private static final String TICKET_TITLE = ""Test Ticket - "" + System.currentTimeMillis();
    private static final String TICKET_ID = ""ticket-"" + System.currentTimeMillis();

    @BeforeEach
    public void setUp() {
        Selenide.open(BASE_URL);
        createTicket();
    }

    @AfterEach
    public void tearDown() {
        Selenide.clearBrowserCookies();
        Selenide.clearBrowserLocalStorage();
    }

    @Test
    public void testCloseTicketChangesStatusToClosed() {
        // Click on the Close action for the created ticket
        $(""#""+ TICKET_ID + ""-close-button"").click();

        // Verify that the ticket status is now Closed
        $(""#""+ TICKET_ID + ""-status"").shouldHave(Condition.text(""Closed""));

        // Verify the visible page state
        $(""#""+ TICKET_ID + ""-status"").shouldBe(Condition.visible);
    }

    private void createTicket() {
        $(""#create-ticket-button"").click();
        $(""#ticket-title-input"").setValue(TICKET_TITLE);
        $(""#ticket-id-input"").setValue(TICKET_ID);
        $(""#submit-ticket-button"").click();
        
        // Verify that the ticket is created successfully
        $(""#""+ TICKET_ID + ""-status"").shouldHave(Condition.text(""Open""));
    }
}
",1666,52,3,1,3,2,0,8,0,8,2,20,0,1,Runtime / Driver Error,0,Failure,Runtime / Driver Error
JPS_CLAUDE_P3V3_02433,JPetStore 6,JPS-WF05,Claude,P3,3,<USER_HOME>/Desktop/Research1/generated_tests/JPetStore6/JPS-WF05/P3/Claude/JPSWF05_P3_Claude_V03_IT.java,"package org.mybatis.jpetstore;

import com.codeborne.selenide.Configuration;
import org.junit.jupiter.api.BeforeAll;
import org.junit.jupiter.api.Test;
import org.openqa.selenium.By;

import java.util.concurrent.TimeUnit;

import static com.codeborne.selenide.Condition.empty;
import static com.codeborne.selenide.Condition.text;
import static com.codeborne.selenide.Selenide.$;
import static com.codeborne.selenide.Selenide.open;
import static com.codeborne.selenide.Selenide.title;
import static org.assertj.core.api.Assertions.assertThat;

public class JPSWF05_P3_Claude_V03_IT {

    @BeforeAll
    public static void setUp() {
        Configuration.browser = ""chrome"";
        Configuration.headless = true;
        Configuration.timeout = TimeUnit.SECONDS.toMillis(10);
        Configuration.baseUrl = ""htt<LOCAL_PATH>"";
    }

    @Test
    public void testBirdsCategoryProductListing() {
        open(""/"");
        assertThat(title()).isEqualTo(""JPetStore Demo"");
        $(By.cssSelector(""#Content h2"")).shouldBe(text(""Welcome to JPetStore 6""));

        $(By.linkText(""Enter the Store"")).click();
        $(By.id(""WelcomeContent"")).shouldBe(empty);

        $(By.cssSelector(""#SidebarContent a:nth-of-type(5)"")).click();
        $(By.cssSelector(""#Catalog h2"")).shouldBe(text(""Birds""));
        $(By.cssSelector(""#Catalog"")).shouldBe(text(""Amazon Parrot""));
        $(By.cssSelector(""#Catalog"")).shouldBe(text(""Finch""));
    }
}
",1455,42,9,1,2,0,0,6,0,12,5,21,7,5,Passed,1,Success,
BookStore_BS-WF10_P1_Claude_V01,BookStore,BS-WF10,Claude,P1,1,generated_tests/BookStore/BS-WF10/P1/Claude/BS_WF10_P1_Claude_V01_IT.java,"package com.online.book.store;

import org.junit.jupiter.api.BeforeAll;


import com.codeborne.selenide.Configuration;
import io.github.bonigarcia.wdm.WebDriverManager;
import com.codeborne.selenide.Selenide;
import org.junit.jupiter.api.AfterEach;
import org.junit.jupiter.api.BeforeEach;
import org.junit.jupiter.api.Test;

import static com.codeborne.selenide.Selenide.*;
import static com.codeborne.selenide.Condition.*;
import static com.codeborne.selenide.WebDriverRunner.url;

public class BS_WF10_P1_Claude_V01_IT {

    @BeforeAll
    static void configureChromeDriverForBookStore() {
        WebDriverManager.chromedriver().setup();
        System.setProperty(""webdriver.chrome.driver"",
                ""<USER_HOME>//.cache//selenium//chromedriver//win64//150.0.7871.124//chromedriver.exe"");
        Configuration.browser = ""chrome"";
        Configuration.headless = true;
        Configuration.baseUrl = ""htt<LOCAL_PATH>"";
        Configuration.timeout = 10000;
    }



    @BeforeEach
    public void setUp() {
        Configuration.baseUrl = ""htt<LOCAL_PATH>"";
        Configuration.browserSize = ""1400x1000"";
        Configuration.timeout = 10000;
    }

    @AfterEach
    public void tearDown() {
        Selenide.closeWebDriver();
    }

    @Test
    public void testSearchBookWithEmptyInput() {
        String testEmail = ""testuser_wf10_"" + System.currentTimeMillis() + ""@test.com"";
        String testPassword = ""Test@1234"";

        open(""/User_Registration"");
        $(""input[name='name']"").shouldBe(visible).setValue(""Test User WF10"");
        $(""input[name='email']"").shouldBe(visible).setValue(testEmail);
        $(""input[name='mobile']"").shouldBe(visible).setValue(""9876543210"");
        $(""input[name='address']"").shouldBe(visible).setValue(""Test Address"");
        $(""input[name='pincode']"").shouldBe(visible).setValue(""123456"");
        $(""input[name='password']"").shouldBe(visible).setValue(testPassword);
        $(""input[type='button'][value='Register']"").shouldBe(visible).click();

        sleep(1000);

        open(""/Login"");
        $(""input[name='email']"").shouldBe(visible).setValue(testEmail);
        $(""input[name='password']"").shouldBe(visible).setValue(testPassword);
        executeJavaScript(""Verify()"");

        sleep(2000);

        open(""/User_Books"");
        $(""body"").shouldBe(visible);

        if ($(""input[name='bookname']"").exists()) {
            $(""input[name='bookname']"").shouldBe(visible).clear();
            
            if ($(""input[type='button']"").exists()) {
                $(""input[type='button']"").click();
            } else if ($(""button[type='submit']"").exists()) {
                $(""button[type='submit']"").click();
            } else if ($(""input[type='submit']"").exists()) {
                $(""input[type='submit']"").click();
            }
        } else if ($(""form"").exists()) {
            $(""form input[type='text']"").shouldBe(visible).clear();
            
            if ($(""form input[type='button']"").exists()) {
                $(""form input[type='button']"").click();
            } else if ($(""form button"").exists()) {
                $(""form button"").click();
            }
        }

        sleep(1500);

        $(""body"").shouldBe(visible);
        
        String currentUrl = url();
        assert currentUrl != null && !currentUrl.contains(""error"") : ""Application should not crash on empty search"";
        
        $(""html"").shouldBe(exist);
    }
}
",3466,100,16,3,6,8,0,0,0,26,1,48,5,3,Runtime / Locator Error,0,Failure,Runtime / Locator Error
HD_CLAUDE_P2V2_HDWF19,HelpDeskApp,HD-WF19,Claude,P2,2,<USER_HOME>/Desktop/Research1/generated_tests/HelpDeskApp/HD-WF19/P2/Claude/HDWF19_P2_Claude_V02_IT.java,"package com.research.helpdesk;

import com.codeborne.selenide.Configuration;
import com.codeborne.selenide.Selenide;
import com.codeborne.selenide.SelenideElement;
import org.junit.jupiter.api.AfterEach;
import org.junit.jupiter.api.BeforeAll;
import org.junit.jupiter.api.BeforeEach;
import org.junit.jupiter.api.Test;

import java.time.Duration;

import static com.codeborne.selenide.Condition.*;
import static com.codeborne.selenide.Selenide.*;

public class HDWF19_P2_Claude_V02_IT {

    @BeforeAll
    public static void setUpAll() {
        Configuration.baseUrl = ""htt<LOCAL_PATH>"";
        Configuration.timeout = 6000;
        Configuration.headless = false;
    }

    @BeforeEach
    public void setUp() {
        open(""/tickets"");
    }

    @AfterEach
    public void tearDown() {
        Selenide.clearBrowserCookies();
        Selenide.clearBrowserLocalStorage();
    }

    @Test
    public void testSearchTicketByExactTitle() {
        String uniqueTitle = ""Exact Search Test Ticket "" + System.currentTimeMillis();
        String requesterName = ""John Doe"";
        String category = ""Technical"";
        String priority = ""High"";
        String status = ""Open"";
        String description = ""This ticket is created to test exact title search functionality"";

        SelenideElement newTicketLink = $(""#new-ticket-link"");
        newTicketLink.shouldBe(visible, Duration.ofSeconds(5));
        newTicketLink.click();

        SelenideElement ticketForm = $(""#ticket-form"");
        ticketForm.shouldBe(visible, Duration.ofSeconds(5));

        SelenideElement titleInput = $(""#title"");
        titleInput.shouldBe(visible, Duration.ofSeconds(3));
        titleInput.clear();
        titleInput.setValue(uniqueTitle);

        SelenideElement requesterInput = $(""#requester"");
        requesterInput.shouldBe(visible);
        requesterInput.clear();
        requesterInput.setValue(requesterName);

        SelenideElement categorySelect = $(""#category"");
        categorySelect.shouldBe(visible);
        categorySelect.selectOption(category);

        SelenideElement prioritySelect = $(""#priority"");
        prioritySelect.shouldBe(visible);
        prioritySelect.selectOption(priority);

        SelenideElement statusSelect = $(""#status"");
        statusSelect.shouldBe(visible);
        statusSelect.selectOption(status);

        SelenideElement descriptionTextarea = $(""#description"");
        descriptionTextarea.shouldBe(visible);
        descriptionTextarea.clear();
        descriptionTextarea.setValue(description);

        SelenideElement saveButton = $(""#save-ticket-button"");
        saveButton.shouldBe(visible);
        saveButton.shouldBe(enabled);
        saveButton.click();

        sleep(1000);

        SelenideElement ticketsTable = $(""#tickets-table"");
        ticketsTable.shouldBe(visible, Duration.ofSeconds(5));

        SelenideElement searchForm = $(""#search-form"");
        searchForm.shouldBe(visible, Duration.ofSeconds(3));

        SelenideElement searchInput = $(""#keyword"");
        searchInput.shouldBe(visible);
        searchInput.shouldBe(enabled);
        searchInput.clear();
        searchInput.setValue(uniqueTitle);

        SelenideElement searchButton = $(""#search-button"");
        searchButton.shouldBe(visible);
        searchButton.shouldBe(enabled);
        searchButton.click();

        sleep(1000);

        ticketsTable.shouldBe(visible, Duration.ofSeconds(5));

        ticketsTable.shouldHave(text(uniqueTitle), Duration.ofSeconds(5));
        ticketsTable.shouldHave(text(requesterName));
        ticketsTable.shouldHave(text(category));
        ticketsTable.shouldHave(text(priority));
        ticketsTable.shouldHave(text(status));

        int rowCount = $$$(""#tickets-table tbody tr"").size();
        assert rowCount >= 1 : ""Expected at least one ticket row in the table"";

        SelenideElement emptyMessage = $(""#empty-message"");
        if (emptyMessage.exists()) {
            emptyMessage.shouldNotBe(visible);
        }

        searchInput.clear();
        searchInput.setValue(""NonExistentTicketTitle"" + System.currentTimeMillis());
        searchButton.click();

        sleep(1000);

        if ($(""#empty-message"").exists()) {
            $(""#empty-message"").shouldBe(visible, Duration.ofSeconds(3));
        } else {
            ticketsTable.shouldNotHave(text(uniqueTitle), Duration.ofSeconds(3));
        }

        searchInput.clear();
        searchInput.setValue(uniqueTitle);
        searchButton.click();

        sleep(1000);

        ticketsTable.shouldBe(visible, Duration.ofSeconds(5));
        ticketsTable.shouldHave(text(uniqueTitle), Duration.ofSeconds(5));
    }
}
",4688,143,28,1,5,6,0,17,0,17,13,66,0,2,Compilation Error,0,Failure,Compilation Error
SpringPetClinic_SPC-WF04_P1_DeepSeek_V02,Spring PetClinic,SPC-WF04,DeepSeek,P1,2,generated_tests/SpringPetClinic/SPC-WF04/P1/DeepSeek/SPC_WF04_P1_DeepSeek_V02_IT.java,"package org.springframework.samples.petclinic;

import static com.codeborne.selenide.Condition.*;
import static com.codeborne.selenide.Selenide.*;

import org.junit.jupiter.api.BeforeEach;
import org.junit.jupiter.api.Test;

import static com.codeborne.selenide.Condition.text;
import static com.codeborne.selenide.Condition.visible;
import static com.codeborne.selenide.Selenide.$;
import static com.codeborne.selenide.Selenide.open;

public class SPC_WF04_P1_DeepSeek_V02_IT {

    @BeforeEach
    void setUp() {
        open(""/"");
    }

    @Test
    void searchOwnerByValidLastNameDavis() {
        // Navigate to Find Owners page
        $(""a[href*='/owners/find']"").click();
        
        // Enter ""Davis"" in the last name field
        $(""#lastName"").setValue(""Davis"");
        
        // Click Find Owner button
        $(""button[type='submit']"").click();
        
        // Verify owner details contain ""Davis""
        $(""table.table"").shouldBe(visible);
        $(""table.table"").shouldHave(text(""Davis""));
    }
}
",1030,37,2,1,2,1,0,1,0,5,2,16,0,1,Passed,1,Success,
JPetStore6_JPS-WF24_P3_DeepSeek_V02,JPetStore 6,JPS-WF24,DeepSeek,P3,2,generated_tests/JPetStore6/JPS-WF24/P3/DeepSeek/JPS_WF24_P3_DeepSeek_V02_IT.java,"package org.mybatis.jpetstore;

import com.codeborne.selenide.Configuration;
import com.codeborne.selenide.Selenide;
import org.junit.jupiter.api.BeforeAll;
import org.junit.jupiter.api.Test;
import org.openqa.selenium.By;

import java.util.concurrent.TimeUnit;

import static com.codeborne.selenide.Condition.*;
import static com.codeborne.selenide.Selenide.*;
import static org.assertj.core.api.Assertions.assertThat;

public class JPS_WF24_P3_DeepSeek_V02_IT {

    @BeforeAll
    public static void setUp() {
        Configuration.browser = ""chrome"";
        Configuration.headless = true;
        Configuration.timeout = TimeUnit.SECONDS.toMillis(10);
        Configuration.baseUrl = ""htt<LOCAL_PATH>"";
    }

    @Test
    public void testCheckoutRequiresLogin() {
        // Step 1: Open welcome page
        open(""/"");
        
        // Verify welcome page is loaded
        assertThat(title()).isEqualTo(""JPetStore Demo"");
        $(By.cssSelector(""#Content h2"")).shouldBe(text(""Welcome to JPetStore 6""));
        
        // Step 2: Navigate to store
        $(By.linkText(""Enter the Store"")).click();
        
        // Verify store page is loaded
        $(By.id(""WelcomeContent"")).shouldBe(empty);
        $(By.cssSelector(""#Catalog h2"")).shouldBe(text(""Welcome to JPetStore""));
        
        // Step 3: Navigate to a category with products (Fish)
        $(By.linkText(""Fish"")).click();
        
        // Verify Fish category page
        $(By.cssSelector(""#Catalog h2"")).shouldBe(text(""Fish""));
        
        // Step 4: Select a product (Angelfish)
        $(By.linkText(""FI-SW-01"")).click();
        
        // Verify product details page
        $(By.cssSelector(""#Catalog h2"")).shouldBe(text(""Angelfish""));
        
        // Step 5: Add item to cart
        $(By.linkText(""Add to Cart"")).click();
        
        // Verify cart page is displayed
        $(By.cssSelector(""#Cart h2"")).shouldBe(text(""Shopping Cart""));
        
        // Step 6: Click Proceed to Checkout without logging in
        $(By.linkText(""Proceed to Checkout"")).click();
        
        // Step 7: Verify redirect to Sign In page (authentication required)
        $(By.cssSelector(""#Catalog h2"")).shouldBe(text(""Sign In""));
        $(By.cssSelector(""#Catalog"")).shouldBe(text(""Please enter your username and password.""));
        
        // Verify that the sign-in form is present
        $(By.name(""username"")).shouldBe(visible);
        $(By.name(""password"")).shouldBe(visible);
        $(By.name(""signon"")).shouldBe(visible);
        
        // Verify we are NOT on the checkout/order page
        assertThat(title()).isNotEqualTo(""JPetStore Order"");
        $(By.cssSelector(""#Order h2"")).shouldNotBe(visible);
    }
}
",2749,76,17,1,5,0,0,9,0,25,12,34,17,6,Runtime / Locator Error,0,Failure,Runtime / Locator Error
JPS_CLAUDE_P1V1_02196,JPetStore 6,JPS-WF05,Claude,P1,1,<USER_HOME>/Desktop/Research1/generated_tests/JPetStore6/JPS-WF05/P1/Claude/JPSWF05_P1_Claude_V01_IT.java,"package org.mybatis.jpetstore;

import com.codeborne.selenide.Configuration;
import com.codeborne.selenide.SelenideElement;
import org.junit.jupiter.api.AfterEach;
import org.junit.jupiter.api.BeforeEach;
import org.junit.jupiter.api.Test;
import org.junit.jupiter.api.DisplayName;

import static com.codeborne.selenide.Condition.*;
import static com.codeborne.selenide.Selenide.*;

public class JPSWF05_P1_Claude_V01_IT {

    private static final String BASE_URL = ""htt<LOCAL_PATH>"";
    private static final int DEFAULT_TIMEOUT = 10000;

    @BeforeEach
    public void setUp() {
        Configuration.baseUrl = BASE_URL;
        Configuration.timeout = DEFAULT_TIMEOUT;
        Configuration.browser = ""chrome"";
        Configuration.headless = false;
        Configuration.browserSize = ""1920x1080"";
    }

    @Test
    @DisplayName(""JPS-WF05: Birds category product listing - Verify Amazon Parrot and Finch"")
    public void testBirdsCategoryProductListing() {
        open(""/"");
        
        $(""a"").shouldHave(text(""Enter the Store"")).click();
        
        SelenideElement birdsLink = $(""a[href*='BIRDS']"");
        birdsLink.shouldBe(visible).click();
        
        SelenideElement productListTable = $(""table"");
        productListTable.shouldBe(visible);
        
        SelenideElement amazonParrotLink = $(""a"").withText(""Amazon Parrot"");
        amazonParrotLink.shouldBe(visible);
        
        SelenideElement finchLink = $(""a"").withText(""Finch"");
        finchLink.shouldBe(visible);
        
        SelenideElement pageContent = $(""body"");
        pageContent.shouldHave(text(""Amazon Parrot""));
        pageContent.shouldHave(text(""Finch""));
        
        SelenideElement categoryHeader = $(""#Catalog h2, #Content h2"");
        categoryHeader.shouldHave(textCaseSensitive(""Birds""));
    }

    @AfterEach
    public void tearDown() {
        closeWebDriver();
    }
}
",1920,59,8,1,2,0,0,2,0,7,9,27,1,1,Compilation Error,0,Failure,Compilation Error
HD_DEEPSEEK_P1V1_02459,HelpDeskApp,HD-WF03,DeepSeek,P1,1,<USER_HOME>/Desktop/Research1/generated_tests/HelpDeskApp/HD-WF03/P1/DeepSeek/HDWF03_P1_DeepSeek_V01_IT.java,"package com.research.helpdesk;

import com.codeborne.selenide.Condition;
import com.codeborne.selenide.Configuration;
import com.codeborne.selenide.Selenide;
import com.codeborne.selenide.SelenideElement;
import org.junit.jupiter.api.BeforeAll;
import org.junit.jupiter.api.Test;

import static com.codeborne.selenide.Selectors.byId;
import static com.codeborne.selenide.Selectors.byText;
import static com.codeborne.selenide.Selenide.$;
import static com.codeborne.selenide.Selenide.open;

public class HDWF03_P1_DeepSeek_V01_IT {

    @BeforeAll
    static void setup() {
        Configuration.baseUrl = ""htt<LOCAL_PATH>"";
        // Ensure the browser window is maximised for visibility
        Configuration.browserSize = ""1366x768"";
    }

    @Test
    void createSoftwareHighPriorityTicketAndVerify() {
        // Unique test data to avoid conflicts with other test runs
        String ticketTitle = ""High Priority Software Issue "" + System.currentTimeMillis();
        String requester = ""John Doe"";
        String description = ""This is a test software ticket with high priority."";

        // Open the help desk application
        open(""/"");

        // Click on ""Create Ticket"" button (assumed id or visible text)
        $(byText(""Create Ticket"")).shouldBe(Condition.visible).click();

        // Fill in the ticket creation form
        // Title field
        SelenideElement titleInput = $(byId(""ticket-title""));
        titleInput.shouldBe(Condition.visible).setValue(ticketTitle);

        // Requester field
        SelenideElement requesterInput = $(byId(""ticket-requester""));
        requesterInput.shouldBe(Condition.visible).setValue(requester);

        // Category dropdown - select ""Software""
        SelenideElement categoryDropdown = $(byId(""ticket-category""));
        categoryDropdown.shouldBe(Condition.visible).selectOptionByValue(""Software"");
        // Alternatively, if not a standard select: categoryDropdown.selectOption(""Software"");

        // Priority dropdown - select ""High""
        SelenideElement priorityDropdown = $(byId(""ticket-priority""));
        priorityDropdown.shouldBe(Condition.visible).selectOptionByVisibleText(""High"");

        // Description field (optional but might be required)
        SelenideElement descriptionTextarea = $(byId(""ticket-description""));
        descriptionTextarea.shouldBe(Condition.visible).setValue(description);

        // Submit the ticket
        SelenideElement submitButton = $(byId(""create-ticket-submit""));
        submitButton.shouldBe(Condition.visible).click();

        // Wait for success message or redirection to ticket list
        // Assuming the ticket list page is shown after creation
        $(byText(""Tickets"")).shouldBe(Condition.visible);

        // Locate the row containing the created ticket in the list
        // Use a table structure with columns: Title, Requester, Priority, Status
        // Find the row that contains the unique title
        SelenideElement ticketRow = $(byText(ticketTitle)).parent(""tr"");
        ticketRow.shouldBe(Condition.visible);

        // Verify each column value in the row
        ticketRow.find(byText(ticketTitle)).shouldBe(Condition.visible); // title
        ticketRow.find(byText(requester)).shouldBe(Condition.visible);   // requester
        ticketRow.find(byText(""High"")).shouldBe(Condition.visible);      // priority
        ticketRow.find(byText(""Open"")).shouldBe(Condition.visible);      // status (assuming ""Open"" for new tickets)

        // Optionally, validate that the ticket appears in the list with all required fields
    }
}
",3596,82,14,1,2,3,0,0,0,9,8,41,0,1,Compilation Error,0,Failure,Compilation Error
BookStore_BS-WF13_P2_OpenAI_V02,BookStore,BS-WF13,OpenAI,P2,2,generated_tests/BookStore/BS-WF13/P2/OpenAI/BS_WF13_P2_OpenAI_V02_IT.java,"package com.online.book.store;

import com.codeborne.selenide.Configuration;
import io.github.bonigarcia.wdm.WebDriverManager;
import org.junit.jupiter.api.BeforeAll;
import org.junit.jupiter.api.Test;

import static com.codeborne.selenide.Selenide.*;
import static com.codeborne.selenide.Condition.*;

public class BS_WF13_P2_OpenAI_V02_IT {

    @BeforeAll
    static void configureChromeDriverForBookStore() {
        WebDriverManager.chromedriver().setup();
        System.setProperty(""webdriver.chrome.driver"",
                ""<USER_HOME>//.cache//selenium//chromedriver//win64//150.0.7871.124//chromedriver.exe"");
        Configuration.browser = ""chrome"";
        Configuration.headless = true;
        Configuration.baseUrl = ""htt<LOCAL_PATH>"";
        Configuration.timeout = 10000;
    }



    @BeforeAll
    public static void setUp() {
        Configuration.baseUrl = ""htt<LOCAL_PATH>"";
        Configuration.browserSize = ""1400x1000"";
    }

    @Test
    public void testOpenUserBookDetailsPage() {
        // Step 1: Register a new test user
        open(""/User_Registration"");
        $(""input[name='email']"").setValue(""testuser@example.com"");
        $(""input[name='password']"").setValue(""password123"");
        $(""input[type='button'][value='Register']"").click();

        // Step 2: Login with the registered user
        open(""/Login"");
        $(""input[id='email']"").setValue(""testuser@example.com"");
        $(""input[id='password']"").setValue(""password123"");
        $(""input[type='button'][value='Continue']"").click();

        // Step 3: Navigate to User Books page
        open(""/User_Books"");

        // Step 4: Click on a book to view details
        $(""a:contains('Some Book Title')"").click(); // Replace with an actual book title

        // Step 5: Verify that the book details page is displayed
        $(""h1"").shouldHave(text(""Book Details"")); // Check for a heading or title on the book details page
        $(""div.book-info"").shouldBe(visible); // Check that book information is visible

        // Step 6: Validate the presence of book information
        $(""div.book-name"").shouldHave(text(""Some Book Title"")); // Replace with actual book title
        $(""div.book-author"").shouldBe(visible);
        $(""div.book-price"").shouldBe(visible);
        $(""div.book-category"").shouldBe(visible);
    }
}
",2353,63,7,3,3,4,0,0,0,13,4,23,3,1,Runtime / Locator Error,0,Failure,Runtime / Locator Error
HD_OPENAI_P3V1_02371,HelpDeskApp,HD-WF05,OpenAI,P3,1,<USER_HOME>/Desktop/Research1/generated_tests/HelpDeskApp/HD-WF05/P3/OpenAI/HDWF05_P3_OpenAI_V01_IT.java,"package com.research.helpdesk;

import com.codeborne.selenide.Selenide;
import org.junit.jupiter.api.AfterEach;
import org.junit.jupiter.api.BeforeEach;
import org.junit.jupiter.api.Test;

import static com.codeborne.selenide.Selenide.*;
import static com.codeborne.selenide.Condition.*;
import static org.assertj.core.api.Assertions.assertThat;

public class HDWF05_P3_OpenAI_V01_IT {

    @BeforeEach
    public void setUp() {
        Selenide.open(""htt<LOCAL_PATH>"");
    }

    @Test
    public void createNetworkLowPriorityTicket() {
        // Fill in the ticket form
        $(""#title"").setValue(""Network Issue"");
        $(""#requester"").setValue(""John Doe"");
        $(""#category"").selectOption(""Network"");
        $(""#priority"").selectOption(""Low"");
        $(""#status"").selectOption(""Open"");
        $(""#description"").setValue(""There is a problem with the network connection."");

        // Submit the form
        $(""#save-ticket-button"").click();

        // Verify successful save
        String successMessage = $(""body"").text();
        assertThat(successMessage).contains(""Ticket saved successfully"");

        // Verify the ticket appears in the tickets table
        open(""htt<LOCAL_PATH>"");
        String ticketTitle = $(""#tickets-table"").$(""tr"").last().$(""td"").get(1).text();
        String ticketRequester = $(""#tickets-table"").$(""tr"").last().$(""td"").get(2).text();
        String ticketStatus = $(""#tickets-table"").$(""tr"").last().$(""td"").get(3).text();
        String ticketPriority = $(""#tickets-table"").$(""tr"").last().$(""td"").get(4).text();

        assertThat(ticketTitle).isEqualTo(""Network Issue"");
        assertThat(ticketRequester).isEqualTo(""John Doe"");
        assertThat(ticketStatus).isEqualTo(""Open"");
        assertThat(ticketPriority).isEqualTo(""Low"");
    }

    @AfterEach
    public void tearDown() {
        Selenide.closeWebDriver();
    }
}
",1917,54,9,2,1,3,0,11,0,20,6,27,1,9,Compilation Error,0,Failure,Compilation Error
